name	roi	z	x	y
GRV_Position010	nucleus_0001-0002-0508	1	105.254	65.218
GRV_Position010	nucleus_0001-0002-0508	1	105.396	65.218
GRV_Position010	nucleus_0001-0002-0508	1	105.396	65.359
GRV_Position010	nucleus_0001-0002-0508	1	105.537	65.359
GRV_Position010	nucleus_0001-0002-0508	1	105.537	65.501
GRV_Position010	nucleus_0001-0002-0508	1	105.679	65.501
GRV_Position010	nucleus_0001-0002-0508	1	105.679	65.642
GRV_Position010	nucleus_0001-0002-0508	1	105.820	65.642
GRV_Position010	nucleus_0001-0002-0508	1	105.820	65.784
GRV_Position010	nucleus_0001-0002-0508	1	105.962	65.784
GRV_Position010	nucleus_0001-0002-0508	1	105.962	65.925
GRV_Position010	nucleus_0001-0002-0508	1	106.103	65.925
GRV_Position010	nucleus_0001-0002-0508	1	106.103	66.067
GRV_Position010	nucleus_0001-0002-0508	1	106.244	66.067
GRV_Position010	nucleus_0001-0002-0508	1	106.244	66.208
GRV_Position010	nucleus_0001-0002-0508	1	106.386	66.208
GRV_Position010	nucleus_0001-0002-0508	1	106.386	66.350
GRV_Position010	nucleus_0001-0002-0508	1	106.527	66.350
GRV_Position010	nucleus_0001-0002-0508	1	106.527	66.491
GRV_Position010	nucleus_0001-0002-0508	1	106.669	66.491
GRV_Position010	nucleus_0001-0002-0508	1	106.669	66.633
GRV_Position010	nucleus_0001-0002-0508	1	106.810	66.633
GRV_Position010	nucleus_0001-0002-0508	1	106.810	66.774
GRV_Position010	nucleus_0001-0002-0508	1	106.952	66.774
GRV_Position010	nucleus_0001-0002-0508	1	106.952	66.916
GRV_Position010	nucleus_0001-0002-0508	1	107.093	66.916
GRV_Position010	nucleus_0001-0002-0508	1	107.093	67.057
GRV_Position010	nucleus_0001-0002-0508	1	107.235	67.057
GRV_Position010	nucleus_0001-0002-0508	1	107.235	67.340
GRV_Position010	nucleus_0001-0002-0508	1	107.376	67.340
GRV_Position010	nucleus_0001-0002-0508	1	107.376	67.482
GRV_Position010	nucleus_0001-0002-0508	1	107.518	67.482
GRV_Position010	nucleus_0001-0002-0508	1	107.518	67.623
GRV_Position010	nucleus_0001-0002-0508	1	107.659	67.623
GRV_Position010	nucleus_0001-0002-0508	1	107.659	67.906
GRV_Position010	nucleus_0001-0002-0508	1	107.801	67.906
GRV_Position010	nucleus_0001-0002-0508	1	107.801	68.189
GRV_Position010	nucleus_0001-0002-0508	1	107.942	68.189
GRV_Position010	nucleus_0001-0002-0508	1	107.942	68.472
GRV_Position010	nucleus_0001-0002-0508	1	108.084	68.472
GRV_Position010	nucleus_0001-0002-0508	1	108.084	68.755
GRV_Position010	nucleus_0001-0002-0508	1	108.225	68.755
GRV_Position010	nucleus_0001-0002-0508	1	108.225	69.038
GRV_Position010	nucleus_0001-0002-0508	1	108.367	69.038
GRV_Position010	nucleus_0001-0002-0508	1	108.367	69.462
GRV_Position010	nucleus_0001-0002-0508	1	108.508	69.462
GRV_Position010	nucleus_0001-0002-0508	1	108.508	70.169
GRV_Position010	nucleus_0001-0002-0508	1	108.649	70.169
GRV_Position010	nucleus_0001-0002-0508	1	108.649	71.443
GRV_Position010	nucleus_0001-0002-0508	1	108.508	71.443
GRV_Position010	nucleus_0001-0002-0508	1	108.508	72.150
GRV_Position010	nucleus_0001-0002-0508	1	108.367	72.150
GRV_Position010	nucleus_0001-0002-0508	1	108.367	72.716
GRV_Position010	nucleus_0001-0002-0508	1	108.225	72.716
GRV_Position010	nucleus_0001-0002-0508	1	108.225	73.140
GRV_Position010	nucleus_0001-0002-0508	1	108.084	73.140
GRV_Position010	nucleus_0001-0002-0508	1	108.084	73.565
GRV_Position010	nucleus_0001-0002-0508	1	107.942	73.565
GRV_Position010	nucleus_0001-0002-0508	1	107.942	73.989
GRV_Position010	nucleus_0001-0002-0508	1	107.801	73.989
GRV_Position010	nucleus_0001-0002-0508	1	107.801	74.414
GRV_Position010	nucleus_0001-0002-0508	1	107.659	74.414
GRV_Position010	nucleus_0001-0002-0508	1	107.659	74.838
GRV_Position010	nucleus_0001-0002-0508	1	107.518	74.838
GRV_Position010	nucleus_0001-0002-0508	1	107.518	75.121
GRV_Position010	nucleus_0001-0002-0508	1	107.376	75.121
GRV_Position010	nucleus_0001-0002-0508	1	107.376	75.404
GRV_Position010	nucleus_0001-0002-0508	1	107.235	75.404
GRV_Position010	nucleus_0001-0002-0508	1	107.235	75.687
GRV_Position010	nucleus_0001-0002-0508	1	107.093	75.687
GRV_Position010	nucleus_0001-0002-0508	1	107.093	75.970
GRV_Position010	nucleus_0001-0002-0508	1	106.952	75.970
GRV_Position010	nucleus_0001-0002-0508	1	106.952	76.111
GRV_Position010	nucleus_0001-0002-0508	1	106.810	76.111
GRV_Position010	nucleus_0001-0002-0508	1	106.810	76.253
GRV_Position010	nucleus_0001-0002-0508	1	106.669	76.253
GRV_Position010	nucleus_0001-0002-0508	1	106.669	76.536
GRV_Position010	nucleus_0001-0002-0508	1	106.527	76.536
GRV_Position010	nucleus_0001-0002-0508	1	106.527	76.677
GRV_Position010	nucleus_0001-0002-0508	1	106.386	76.677
GRV_Position010	nucleus_0001-0002-0508	1	106.386	76.819
GRV_Position010	nucleus_0001-0002-0508	1	106.244	76.819
GRV_Position010	nucleus_0001-0002-0508	1	106.244	76.960
GRV_Position010	nucleus_0001-0002-0508	1	106.103	76.960
GRV_Position010	nucleus_0001-0002-0508	1	106.103	77.102
GRV_Position010	nucleus_0001-0002-0508	1	105.962	77.102
GRV_Position010	nucleus_0001-0002-0508	1	105.962	77.243
GRV_Position010	nucleus_0001-0002-0508	1	105.820	77.243
GRV_Position010	nucleus_0001-0002-0508	1	105.820	77.384
GRV_Position010	nucleus_0001-0002-0508	1	105.679	77.384
GRV_Position010	nucleus_0001-0002-0508	1	105.679	77.526
GRV_Position010	nucleus_0001-0002-0508	1	105.537	77.526
GRV_Position010	nucleus_0001-0002-0508	1	105.537	77.667
GRV_Position010	nucleus_0001-0002-0508	1	105.254	77.667
GRV_Position010	nucleus_0001-0002-0508	1	105.254	77.809
GRV_Position010	nucleus_0001-0002-0508	1	105.113	77.809
GRV_Position010	nucleus_0001-0002-0508	1	105.113	77.950
GRV_Position010	nucleus_0001-0002-0508	1	104.971	77.950
GRV_Position010	nucleus_0001-0002-0508	1	104.971	78.092
GRV_Position010	nucleus_0001-0002-0508	1	104.688	78.092
GRV_Position010	nucleus_0001-0002-0508	1	104.688	78.233
GRV_Position010	nucleus_0001-0002-0508	1	104.547	78.233
GRV_Position010	nucleus_0001-0002-0508	1	104.547	78.375
GRV_Position010	nucleus_0001-0002-0508	1	104.264	78.375
GRV_Position010	nucleus_0001-0002-0508	1	104.264	78.516
GRV_Position010	nucleus_0001-0002-0508	1	103.981	78.516
GRV_Position010	nucleus_0001-0002-0508	1	103.981	78.658
GRV_Position010	nucleus_0001-0002-0508	1	103.698	78.658
GRV_Position010	nucleus_0001-0002-0508	1	103.698	78.799
GRV_Position010	nucleus_0001-0002-0508	1	103.415	78.799
GRV_Position010	nucleus_0001-0002-0508	1	103.415	78.941
GRV_Position010	nucleus_0001-0002-0508	1	102.991	78.941
GRV_Position010	nucleus_0001-0002-0508	1	102.991	79.082
GRV_Position010	nucleus_0001-0002-0508	1	102.566	79.082
GRV_Position010	nucleus_0001-0002-0508	1	102.566	79.224
GRV_Position010	nucleus_0001-0002-0508	1	102.142	79.224
GRV_Position010	nucleus_0001-0002-0508	1	102.142	79.365
GRV_Position010	nucleus_0001-0002-0508	1	101.717	79.365
GRV_Position010	nucleus_0001-0002-0508	1	101.717	79.507
GRV_Position010	nucleus_0001-0002-0508	1	101.152	79.507
GRV_Position010	nucleus_0001-0002-0508	1	101.152	79.648
GRV_Position010	nucleus_0001-0002-0508	1	100.161	79.648
GRV_Position010	nucleus_0001-0002-0508	1	100.161	79.789
GRV_Position010	nucleus_0001-0002-0508	1	98.888	79.789
GRV_Position010	nucleus_0001-0002-0508	1	98.888	79.648
GRV_Position010	nucleus_0001-0002-0508	1	98.181	79.648
GRV_Position010	nucleus_0001-0002-0508	1	98.181	79.507
GRV_Position010	nucleus_0001-0002-0508	1	97.756	79.507
GRV_Position010	nucleus_0001-0002-0508	1	97.756	79.365
GRV_Position010	nucleus_0001-0002-0508	1	97.332	79.365
GRV_Position010	nucleus_0001-0002-0508	1	97.332	79.224
GRV_Position010	nucleus_0001-0002-0508	1	97.049	79.224
GRV_Position010	nucleus_0001-0002-0508	1	97.049	79.082
GRV_Position010	nucleus_0001-0002-0508	1	96.907	79.082
GRV_Position010	nucleus_0001-0002-0508	1	96.907	78.941
GRV_Position010	nucleus_0001-0002-0508	1	96.624	78.941
GRV_Position010	nucleus_0001-0002-0508	1	96.624	78.799
GRV_Position010	nucleus_0001-0002-0508	1	96.483	78.799
GRV_Position010	nucleus_0001-0002-0508	1	96.483	78.658
GRV_Position010	nucleus_0001-0002-0508	1	96.342	78.658
GRV_Position010	nucleus_0001-0002-0508	1	96.342	78.516
GRV_Position010	nucleus_0001-0002-0508	1	96.059	78.516
GRV_Position010	nucleus_0001-0002-0508	1	96.059	78.375
GRV_Position010	nucleus_0001-0002-0508	1	95.917	78.375
GRV_Position010	nucleus_0001-0002-0508	1	95.917	78.233
GRV_Position010	nucleus_0001-0002-0508	1	95.776	78.233
GRV_Position010	nucleus_0001-0002-0508	1	95.776	78.092
GRV_Position010	nucleus_0001-0002-0508	1	95.634	78.092
GRV_Position010	nucleus_0001-0002-0508	1	95.634	77.950
GRV_Position010	nucleus_0001-0002-0508	1	95.493	77.950
GRV_Position010	nucleus_0001-0002-0508	1	95.493	77.809
GRV_Position010	nucleus_0001-0002-0508	1	95.351	77.809
GRV_Position010	nucleus_0001-0002-0508	1	95.351	77.667
GRV_Position010	nucleus_0001-0002-0508	1	95.210	77.667
GRV_Position010	nucleus_0001-0002-0508	1	95.210	77.526
GRV_Position010	nucleus_0001-0002-0508	1	95.068	77.526
GRV_Position010	nucleus_0001-0002-0508	1	95.068	77.384
GRV_Position010	nucleus_0001-0002-0508	1	94.927	77.384
GRV_Position010	nucleus_0001-0002-0508	1	94.927	77.243
GRV_Position010	nucleus_0001-0002-0508	1	94.785	77.243
GRV_Position010	nucleus_0001-0002-0508	1	94.785	76.960
GRV_Position010	nucleus_0001-0002-0508	1	94.644	76.960
GRV_Position010	nucleus_0001-0002-0508	1	94.644	76.819
GRV_Position010	nucleus_0001-0002-0508	1	94.502	76.819
GRV_Position010	nucleus_0001-0002-0508	1	94.502	76.536
GRV_Position010	nucleus_0001-0002-0508	1	94.361	76.536
GRV_Position010	nucleus_0001-0002-0508	1	94.361	76.253
GRV_Position010	nucleus_0001-0002-0508	1	94.219	76.253
GRV_Position010	nucleus_0001-0002-0508	1	94.219	75.970
GRV_Position010	nucleus_0001-0002-0508	1	94.078	75.970
GRV_Position010	nucleus_0001-0002-0508	1	94.078	75.545
GRV_Position010	nucleus_0001-0002-0508	1	93.937	75.545
GRV_Position010	nucleus_0001-0002-0508	1	93.937	74.697
GRV_Position010	nucleus_0001-0002-0508	1	93.795	74.697
GRV_Position010	nucleus_0001-0002-0508	1	93.795	72.574
GRV_Position010	nucleus_0001-0002-0508	1	93.937	72.574
GRV_Position010	nucleus_0001-0002-0508	1	93.937	71.726
GRV_Position010	nucleus_0001-0002-0508	1	94.078	71.726
GRV_Position010	nucleus_0001-0002-0508	1	94.078	70.877
GRV_Position010	nucleus_0001-0002-0508	1	94.219	70.877
GRV_Position010	nucleus_0001-0002-0508	1	94.219	69.745
GRV_Position010	nucleus_0001-0002-0508	1	94.361	69.745
GRV_Position010	nucleus_0001-0002-0508	1	94.361	69.038
GRV_Position010	nucleus_0001-0002-0508	1	94.502	69.038
GRV_Position010	nucleus_0001-0002-0508	1	94.502	68.472
GRV_Position010	nucleus_0001-0002-0508	1	94.644	68.472
GRV_Position010	nucleus_0001-0002-0508	1	94.644	68.189
GRV_Position010	nucleus_0001-0002-0508	1	94.785	68.189
GRV_Position010	nucleus_0001-0002-0508	1	94.785	67.906
GRV_Position010	nucleus_0001-0002-0508	1	94.927	67.906
GRV_Position010	nucleus_0001-0002-0508	1	94.927	67.623
GRV_Position010	nucleus_0001-0002-0508	1	95.068	67.623
GRV_Position010	nucleus_0001-0002-0508	1	95.068	67.340
GRV_Position010	nucleus_0001-0002-0508	1	95.210	67.340
GRV_Position010	nucleus_0001-0002-0508	1	95.210	67.199
GRV_Position010	nucleus_0001-0002-0508	1	95.351	67.199
GRV_Position010	nucleus_0001-0002-0508	1	95.351	67.057
GRV_Position010	nucleus_0001-0002-0508	1	95.493	67.057
GRV_Position010	nucleus_0001-0002-0508	1	95.493	66.774
GRV_Position010	nucleus_0001-0002-0508	1	95.634	66.774
GRV_Position010	nucleus_0001-0002-0508	1	95.634	66.633
GRV_Position010	nucleus_0001-0002-0508	1	95.776	66.633
GRV_Position010	nucleus_0001-0002-0508	1	95.776	66.491
GRV_Position010	nucleus_0001-0002-0508	1	95.917	66.491
GRV_Position010	nucleus_0001-0002-0508	1	95.917	66.350
GRV_Position010	nucleus_0001-0002-0508	1	96.200	66.350
GRV_Position010	nucleus_0001-0002-0508	1	96.200	66.208
GRV_Position010	nucleus_0001-0002-0508	1	96.342	66.208
GRV_Position010	nucleus_0001-0002-0508	1	96.342	66.067
GRV_Position010	nucleus_0001-0002-0508	1	96.483	66.067
GRV_Position010	nucleus_0001-0002-0508	1	96.483	65.925
GRV_Position010	nucleus_0001-0002-0508	1	96.766	65.925
